orientation,h,k,l,thickness_A,I_with_abs,I_without_abs,L_factor
orientation_1,4,-1,3,1820.0,0.00013121020807677742,0.0010114575259505558,1.7927790579786764
orientation_1,4,-1,3,1840.0,0.00012765463796436338,0.0010059959722845612,1.7927790579786764
orientation_1,4,-1,3,1860.0,0.00012416121031148358,0.0010002694145894444,1.7927790579786764
orientation_1,4,-1,3,1880.0,0.00012073098133887438,0.0009942892549222656,1.7927790579786764
orientation_1,4,-1,3,1900.0,0.00011736424217668345,0.0009880616254902461,1.7927790579786764
orientation_1,4,-1,3,1920.0,0.00011406158097193712,0.0009815960919751254,1.7927790579786764
orientation_1,4,-1,3,1940.0,0.00011082562577306882,0.0009749217602750656,1.7927790579786764
orientation_1,4,-1,3,1960.0,0.00010764947108871529,0.0009679824034844941,1.7927790579786764
orientation_1,4,-1,3,1980.0,0.00010454203842547696,0.000960866459056761,1.7927790579786764
orientation_1,4,-1,3,2000.0,0.00010149903150581735,0.0009535427905794144,1.7927790579786764
orientation_1,4,-1,3,2020.0,9.852122911650765e-05,0.0009460276142962293,1.7927790579786764
orientation_1,4,-1,3,2040.0,9.56120209975074e-05,0.0009383651136151474,1.7927790579786764
orientation_1,4,-1,3,2060.0,9.276129406959847e-05,0.0009304636150605052,1.7927790579786764
orientation_1,4,-1,3,2080.0,8.997873373671194e-05,0.0009224327140969335,1.7927790579786764
orientation_1,4,-1,3,2100.0,8.72596649026206e-05,0.0009142364901878397,1.7927790579786764
orientation_1,4,-1,3,2120.0,8.460765043304527e-05,0.0009059268565201596,1.7927790579786764
orientation_1,4,-1,3,2140.0,8.201808947252403e-05,0.000897467760349526,1.7927790579786764
orientation_1,4,-1,3,2160.0,7.949220483166961e-05,0.0008888871198579751,1.7927790579786764
orientation_1,4,-1,3,2180.0,7.702954158026835e-05,0.0008801953281620102,1.7927790579786764
orientation_1,4,-1,3,2200.0,7.46291376443499e-05,0.0008713973010517689,1.7927790579786764
orientation_1,4,-1,3,2220.0,7.229083114223516e-05,0.0008625080175205944,1.7927790579786764
orientation_1,4,-1,3,2240.0,7.001311666461536e-05,0.0008535364710137949,1.7927790579786764
orientation_1,4,-1,3,2260.0,6.779880926675652e-05,0.0008445072800391898,1.7927790579786764
orientation_1,4,-1,3,2280.0,6.563973086918738e-05,0.0008353635698278263,1.7927790579786764
orientation_1,4,-1,3,2300.0,6.354383770094131e-05,0.0008262193830611886,1.7927790579786764
orientation_1,4,-1,3,2320.0,6.150499233675987e-05,0.0008170138714478276,1.7927790579786764
orientation_1,4,-1,3,2340.0,5.952375256127764e-05,0.0008077749736180384,1.7927790579786764
orientation_1,4,-1,3,2360.0,5.759920665397268e-05,0.0007985115935782508,1.7927790579786764
orientation_1,4,-1,3,2380.0,5.5730128452877665e-05,0.0007892342261489655,1.7927790579786764
orientation_1,4,-1,3,2400.0,5.391794959131209e-05,0.0007799522811780081,1.7927790579786764
orientation_1,4,-1,3,2420.0,5.215656337140506e-05,0.0007706649621582042,1.7927790579786764
orientation_1,4,-1,3,2440.0,5.0450692412347625e-05,0.0007614123879319422,1.7927790579786764
orientation_1,4,-1,3,2460.0,4.879635464370295e-05,0.0007521736157263049,1.7927790579786764
orientation_1,4,-1,3,2480.0,4.7193205612788447e-05,0.0007429677844190248,1.7927790579786764
orientation_1,4,-1,3,2500.0,4.564332700618883e-05,0.0007337970069154973,1.7927790579786764
orientation_1,6,-2,5,100.0,3.2205538175775947e-07,3.60646054638718e-07,1.1362822171550686
orientation_1,6,-2,5,120.0,3.779066344915148e-07,4.328777979152135e-07,1.1362822171550686
orientation_1,6,-2,5,140.0,4.3109566720205023e-07,5.051084397887675e-07,1.1362822171550686
orientation_1,6,-2,5,160.0,4.817135356112631e-07,5.773377962874313e-07,1.1362822171550686
orientation_1,6,-2,5,180.0,5.298485597602869e-07,6.495656836040459e-07,1.1362822171550686
orientation_1,6,-2,5,200.0,5.75587961592396e-07,7.217919180062828e-07,1.1362822171550686
orientation_1,6,-2,5,220.0,6.19011980820715e-07,7.940163158014477e-07,1.1362822171550686
orientation_1,6,-2,5,240.0,6.602024735099723e-07,8.662386933212673e-07,1.1362822171550686
orientation_1,6,-2,5,260.0,6.992375609544349e-07,9.384588669148762e-07,1.1362822171550686
orientation_1,6,-2,5,280.0,7.361929918279002e-07,1.010676652945523e-06,1.1362822171550686
orientation_1,6,-2,5,300.0,7.711422090613585e-07,1.0828918677890644e-06,1.1362822171550686
orientation_1,6,-2,5,320.0,8.041564149222243e-07,1.1551043278333973e-06,1.1362822171550686
orientation_1,6,-2,5,340.0,8.353046343416287e-07,1.227313849478391e-06,1.1362822171550686
orientation_1,6,-2,5,360.0,8.646537765351323e-07,1.2995202491361227e-06,1.1362822171550686
orientation_1,6,-2,5,380.0,8.922686949614233e-07,1.3717233432312618e-06,1.1362822171550686
orientation_1,6,-2,5,400.0,9.18212245662179e-07,1.4439229482015706e-06,1.1362822171550686
orientation_1,6,-2,5,420.0,9.42545344025433e-07,1.5161188804984792e-06,1.1362822171550686
orientation_1,6,-2,5,440.0,9.653270200135886e-07,1.5883109565876732e-06,1.1362822171550686
orientation_1,6,-2,5,460.0,9.866144718962099e-07,1.6604989929497452e-06,1.1362822171550686
orientation_1,6,-2,5,480.0,1.0064631185267377e-06,1.7326828060808373e-06,1.1362822171550686
orientation_1,6,-2,5,500.0,1.024926650201242e-06,1.8048622124933141e-06,1.1362822171550686
orientation_1,6,-2,5,520.0,1.0420570781363461e-06,1.8770370287164326e-06,1.1362822171550686
orientation_1,6,-2,5,540.0,1.057904782602562e-06,1.9492070712970217e-06,1.1362822171550686
orientation_1,6,-2,5,560.0,1.0725185597482782e-06,2.021372156800174e-06,1.1362822171550686
orientation_1,6,-2,5,580.0,1.0859456671488152e-06,2.093532101809949e-06,1.1362822171550686
orientation_1,6,-2,5,600.0,1.0982318681139989e-06,2.1656867229300335e-06,1.1362822171550686
orientation_1,6,-2,5,620.0,1.1094214747869238e-06,2.2378358367844135e-06,1.1362822171550686
orientation_1,6,-2,5,640.0,1.119557390065758e-06,2.3099792600181253e-06,1.1362822171550686
orientation_1,6,-2,5,660.0,1.1286811483796172e-06,2.3821168092977367e-06,1.1362822171550686
orientation_1,6,-2,5,680.0,1.1368329553482331e-06,2.454248301313146e-06,1.1362822171550686
orientation_1,6,-2,5,700.0,1.1440517263551e-06,2.5263735527737018e-06,1.1362822171550686
orientation_1,6,-2,5,720.0,1.150375124064732e-06,2.5984923804136452e-06,1.1362822171550686
orientation_1,6,-2,5,740.0,1.1558395949069847e-06,2.6706046010122565e-06,1.1362822171550686
orientation_1,6,-2,5,760.0,1.160468433430968e-06,2.742710031332988e-06,1.1362822171550686
orientation_1,6,-2,5,780.0,1.1643316724633718e-06,2.8148084881955486e-06,1.1362822171550686
orientation_1,6,-2,5,800.0,1.16742640536325e-06,2.886899788438279e-06,1.1362822171550686
orientation_1,6,-2,5,820.0,1.1697965299561632e-06,2.958983748926819e-06,1.1362822171550686
orientation_1,6,-2,5,840.0,1.1714729246142215e-06,3.031060186554266e-06,1.1362822171550686
orientation_1,6,-2,5,860.0,1.1724854502419799e-06,3.1031289182444517e-06,1.1362822171550686
orientation_1,6,-2,5,880.0,1.172862980275726e-06,3.1751897609475777e-06,1.1362822171550686
orientation_1,6,-2,5,900.0,1.1726334298559114e-06,3.2472425316459374e-06,1.1362822171550686
orientation_1,6,-2,5,920.0,1.1718237841880386e-06,3.3192870473521606e-06,1.1362822171550686
orientation_1,6,-2,5,940.0,1.1704601261174939e-06,3.391323125110302e-06,1.1362822171550686
orientation_1,6,-2,5,960.0,1.1685676630023868e-06,3.463350582187944e-06,1.1362822171550686
orientation_1,6,-2,5,980.0,1.1661707524544416e-06,3.5353692351200868e-06,1.1362822171550686
orientation_1,6,-2,5,1000.0,1.1632929283194578e-06,3.607378901623533e-06,1.1362822171550686
orientation_1,6,-2,5,1020.0,1.1599569246635187e-06,3.6793793986825886e-06,1.1362822171550686
orientation_1,6,-2,5,1040.0,1.156184700039567e-06,3.7513705435133445e-06,1.1362822171550686
orientation_1,6,-2,5,1060.0,1.151997460692984e-06,3.823352153362237e-06,1.1362822171550686
orientation_1,6,-2,5,1080.0,1.1474156831834375e-06,3.895324045505578e-06,1.1362822171550686
orientation_1,6,-2,5,1100.0,1.1424591363802044e-06,3.967286037274743e-06,1.1362822171550686
orientation_1,6,-2,5,1120.0,1.1371469028228436e-06,4.039237946021656e-06,1.1362822171550686
orientation_1,6,-2,5,1140.0,1.1314973995004748e-06,4.111179589148463e-06,1.1362822171550686
orientation_1,6,-2,5,1160.0,1.1255283980322344e-06,4.183110784087139e-06,1.1362822171550686
orientation_1,6,-2,5,1180.0,1.1192550781060478e-06,4.255031346853432e-06,1.1362822171550686
orientation_1,6,-2,5,1200.0,1.1126978890552435e-06,4.326941094912577e-06,1.1362822171550686
orientation_1,6,-2,5,1220.0,1.105870839407881e-06,4.398839849519844e-06,1.1362822171550686
orientation_1,6,-2,5,1240.0,1.0987893109346318e-06,4.470727432122177e-06,1.1362822171550686
orientation_1,6,-2,5,1260.0,1.0914681290411361e-06,4.542603649090401e-06,1.1362822171550686
orientation_1,6,-2,5,1280.0,1.0839215875774014e-06,4.614468323363519e-06,1.1362822171550686
orientation_1,6,-2,5,1300.0,1.076163460119888e-06,4.686321273527268e-06,1.1362822171550686
orientation_1,6,-2,5,1320.0,1.0682070163430429e-06,4.758162314742971e-06,1.1362822171550686
orientation_1,6,-2,5,1340.0,1.0600650396025036e-06,4.82999126748031e-06,1.1362822171550686
orientation_1,6,-2,5,1360.0,1.051749840049739e-06,4.9018079486395995e-06,1.1362822171550686
orientation_1,6,-2,5,1380.0,1.0432732555728608e-06,4.973612105178162e-06,1.1362822171550686
orientation_1,6,-2,5,1400.0,1.034646788076455e-06,5.045404003694463e-06,1.1362822171550686
orientation_1,6,-2,5,1420.0,1.0258812281318482e-06,5.1171825398918e-06,1.1362822171550686
orientation_1,6,-2,5,1440.0,1.0169872997255425e-06,5.18894831495156e-06,1.1362822171550686
orientation_1,6,-2,5,1460.0,1.0079751154735617e-06,5.260700910581134e-06,1.1362822171550686
orientation_1,6,-2,5,1480.0,9.988544451962085e-07,5.3324401404231144e-06,1.1362822171550686
orientation_1,6,-2,5,1500.0,9.89634707792291e-07,5.404165965464877e-06,1.1362822171550686
orientation_1,6,-2,5,1520.0,9.803248535921637e-07,5.475877783290642e-06,1.1362822171550686
orientation_1,6,-2,5,1540.0,9.709336318977853e-07,5.5475758320648036e-06,1.1362822171550686
orientation_1,6,-2,5,1560.0,9.614693867502846e-07,5.619260023097274e-06,1.1362822171550686
orientation_1,6,-2,5,1580.0,9.52527622847712e-07,5.690929480789805e-06,1.1362822171550686
orientation_1,6,-2,5,1600.0,9.429141759249229e-07,5.7624116079930305e-06,1.1362822171550686
orientation_1,6,-2,5,1620.0,9.327164995658269e-07,5.834225314563251e-06,1.1362822171550686
orientation_1,6,-2,5,1640.0,9.23036781482757e-07,5.905851096862648e-06,1.1362822171550686
orientation_1,6,-2,5,1660.0,9.133208769966177e-07,5.977461862830919e-06,1.1362822171550686
orientation_1,6,-2,5,1680.0,9.035752873361711e-07,6.0490574897676775e-06,1.1362822171550686
orientation_1,6,-2,5,1700.0,8.943998967873532e-07,6.120637632131168e-06,1.1362822171550686
orientation_1,6,-2,5,1720.0,8.840196444541756e-07,6.192202441751269e-06,1.1362822171550686
orientation_1,6,-2,5,1740.0,8.742212535431266e-07,6.2637514330996115e-06,1.1362822171550686
orientation_1,6,-2,5,1760.0,8.644171012925511e-07,6.335288919823819e-06,1.1362822171550686
orientation_1,6,-2,5,1780.0,8.546125203684552e-07,6.4068158970173e-06,1.1362822171550686
orientation_1,6,-2,5,1800.0,8.448222603869451e-07,6.478407869858569e-06,1.1362822171550686
orientation_1,6,-2,5,1820.0,8.350151298292482e-07,6.5497865245729926e-06,1.1362822171550686
orientation_1,6,-2,5,1840.0,8.252348497096799e-07,6.621254170940271e-06,1.1362822171550686
orientation_1,6,-2,5,1860.0,8.154717770793995e-07,6.692702603629182e-06,1.1362822171550686
orientation_1,6,-2,5,1880.0,8.057309289273704e-07,6.7641388831462655e-06,1.1362822171550686
orientation_1,6,-2,5,1900.0,7.960153706418388e-07,6.835555555981033e-06,1.1362822171550686
orientation_1,6,-2,5,1920.0,7.863290609369723e-07,6.906954039570047e-06,1.1362822171550686
orientation_1,6,-2,5,1940.0,7.766825060427632e-07,6.978396749076449e-06,1.1362822171550686
orientation_1,6,-2,5,1960.0,7.670564220411647e-07,7.049677923439941e-06,1.1362822171550686
orientation_1,6,-2,5,1980.0,7.574814833130216e-07,7.1210470355964464e-06,1.1362822171550686
orientation_1,6,-2,5,2000.0,7.479466978177355e-07,7.192375222332482e-06,1.1362822171550686
orientation_1,6,-2,5,2020.0,7.384573939718638e-07,7.263684616030703e-06,1.1362822171550686
orientation_1,6,-2,5,2040.0,7.29016479188656e-07,7.334976479196181e-06,1.1362822171550686
orientation_1,6,-2,5,2060.0,7.196264380832364e-07,7.406249334006932e-06,1.1362822171550686
orientation_1,6,-2,5,2080.0,7.102895854079349e-07,7.477501268479264e-06,1.1362822171550686
orientation_1,6,-2,5,2100.0,7.010047790193742e-07,7.5486942083941486e-06,1.1362822171550686
orientation_1,6,-2,5,2120.0,6.917862561922987e-07,7.6199586603599164e-06,1.1362822171550686
orientation_1,6,-2,5,2140.0,6.826229083413595e-07,7.691151144841168e-06,1.1362822171550686
orientation_1,6,-2,5,2160.0,6.735218795278394e-07,7.76232803796658e-06,1.1362822171550686
orientation_1,6,-2,5,2180.0,6.644851290961076e-07,7.833490938615611e-06,1.1362822171550686
orientation_1,6,-2,5,2200.0,6.555129737580744e-07,7.904623015621964e-06,1.1362822171550686
orientation_1,6,-2,5,2220.0,6.466084340670935e-07,7.975740797508364e-06,1.1362822171550686
orientation_1,6,-2,5,2240.0,6.377702942341933e-07,8.046809801873245e-06,1.1362822171550686
orientation_1,6,-2,5,2260.0,6.29010780610869e-07,8.117968393267677e-06,1.1362822171550686
orientation_1,6,-2,5,2280.0,6.305132197456222e-07,8.188912204159035e-06,1.1362822171550686
orientation_1,6,-2,5,2300.0,6.116903368258007e-07,8.260006291927303e-06,1.1362822171550686
orientation_1,6,-2,5,2320.0,6.031422743001745e-07,8.33102133462267e-06,1.1362822171550686
orientation_1,6,-2,5,2340.0,5.946689527794737e-07,8.402014844253322e-06,1.1362822171550686
orientation_1,6,-2,5,2360.0,5.862712840002664e-07,8.472986300178963e-06,1.1362822171550686
orientation_1,6,-2,5,2380.0,5.77948966470017e-07,8.543918300680124e-06,1.1362822171550686
orientation_1,6,-2,5,2400.0,5.697097824267525e-07,8.614916087939106e-06,1.1362822171550686
orientation_1,6,-2,5,2420.0,5.615387550100451e-07,8.685740638252187e-06,1.1362822171550686
orientation_1,6,-2,5,2440.0,5.531642108406613e-07,8.752037458218427e-06,1.1362822171550686
orientation_1,6,-2,5,2460.0,5.454464521526177e-07,8.827521698494018e-06,1.1362822171550686
orientation_1,6,-2,5,2480.0,5.375188650703617e-07,8.898361961149913e-06,1.1362822171550686
orientation_1,6,-2,5,2500.0,5.296806617784972e-07,8.969332674470728e-06,1.1362822171550686
orientation_1,6,-1,4,100.0,6.772768600958332e-06,7.585556427475285e-06,1.2605427738470054
orientation_1,6,-1,4,120.0,7.946387041555838e-06,9.10406134313543e-06,1.2605427738470054
orientation_1,6,-1,4,140.0,9.063621660305825e-06,1.062212680148077e-05,1.2605427738470054
orientation_1,6,-1,4,160.0,1.0126357730291496e-05,1.2139679631245655e-05,1.2605427738470054
orientation_1,6,-1,4,180.0,1.1136493204723327e-05,1.3656646701605025e-05,1.2605427738470054
orientation_1,6,-1,4,200.0,1.2095688682225126e-05,1.5172954925555335e-05,1.2605427738470054
orientation_1,6,-1,4,220.0,1.3005726196984287e-05,1.6688531264444292e-05,1.2605427738470054
orientation_1,6,-1,4,240.0,1.3868284629505066e-05,1.8203302732916845e-05,1.2605427738470054
orientation_1,6,-1,4,260.0,1.4684994551992845e-05,1.9717196404029926e-05,1.2605427738470054
orientation_1,6,-1,4,280.0,1.5457439473515096e-05,2.1230139414440125e-05,1.2605427738470054
orientation_1,6,-1,4,300.0,1.6187157055808926e-05,2.2742058969624448e-05,1.2605427738470054
orientation_1,6,-1,4,320.0,1.6875640300356427e-05,2.4252882349114967e-05,1.2605427738470054
orientation_1,6,-1,4,340.0,1.7524338707345113e-05,2.5762536911738144e-05,1.2605427738470054
orientation_1,6,-1,4,360.0,1.813464269098007e-05,2.7270950100854153e-05,1.2605427738470054
orientation_1,6,-1,4,380.0,1.8707950057722643e-05,2.8778049449592415e-05,1.2605427738470054
orientation_1,6,-1,4,400.0,1.9245571237053014e-05,3.0283762586082834e-05,1.2605427738470054
orientation_1,6,-1,4,420.0,1.9748792776400128e-05,3.1788017238680015e-05,1.2605427738470054
orientation_1,6,-1,4,440.0,2.021886311571103e-05,3.329074124118118e-05,1.2605427738470054
orientation_1,6,-1,4,460.0,2.065699359014754e-05,3.4791862538035136e-05,1.2605427738470054
orientation_1,6,-1,4,480.0,2.1064359408703208e-05,3.629130918954388e-05,1.2605427738470054
orientation_1,6,-1,4,500.0,2.144210060927232e-05,3.778900937705431e-05,1.2605427738470054
orientation_1,6,-1,4,520.0,2.1791322990692503e-05,3.928489140814071e-05,1.2605427738470054
orientation_1,6,-1,4,540.0,2.2113099022271455e-05,4.0778883721777513e-05,1.2605427738470054
orientation_1,6,-1,4,560.0,2.240846873129853e-05,4.227091489350078e-05,1.2605427738470054
orientation_1,6,-1,4,580.0,2.2678440569031336e-05,4.3760913640560533e-05,1.2605427738470054
orientation_1,6,-1,4,600.0,2.292399225563669e-05,4.524880882705729e-05,1.2605427738470054
orientation_1,6,-1,4,620.0,2.314607160455844e-05,4.6734529469076e-05,1.2605427738470054
orientation_1,6,-1,4,640.0,2.334559732676981e-05,4.821800473979624e-05,1.2605427738470054
orientation_1,6,-1,4,660.0,2.352345981536367e-05,4.9699163974596806e-05,1.2605427738470054
orientation_1,6,-1,4,680.0,2.3680521910927162e-05,5.1177936676148673e-05,1.2605427738470054
orientation_1,6,-1,4,700.0,2.3817619648103908e-05,5.2654252519488766e-05,1.2605427738470054
orientation_1,6,-1,4,720.0,2.3935562983849264e-05,5.412804135708446e-05,1.2605427738470054
orientation_1,6,-1,4,740.0,2.403513650766315e-05,5.559923322388351e-05,1.2605427738470054
orientation_1,6,-1,4,760.0,2.411710013433263e-05,5.706775834234352e-05,1.2605427738470054
orientation_1,6,-1,4,780.0,2.418218977951262e-05,5.8533547127455426e-05,1.2605427738470054
orientation_1,6,-1,4,800.0,2.423111801855247e-05,5.999653019174656e-05,1.2605427738470054
orientation_1,6,-1,4,820.0,2.426457472894977e-05,6.145663835026704e-05,1.2605427738470054
orientation_1,6,-1,4,840.0,2.4283227716800753e-05,6.291380262555089e-05,1.2605427738470054
